Fish_0_linear_movement;Fish_0_angle_new_pos;Fish_0_angle_change_orientation;Fish_1_linear_movement;Fish_1_angle_new_pos;Fish_1_angle_change_orientation;Fish_2_linear_movement;Fish_2_angle_new_pos;Fish_2_angle_change_orientation
-15.845415191645124;3.105453909670336;6.244363492632289;-10.838787110009926;3.026264317247975;6.239595593299838;-3.374418767273455;3.682191473543529;0.05783108694538547
-14.456433019832932;3.0641905574462447;6.229656758324193;-11.067321023521997;3.718655336605125;0.2793109811055525;-3.1312584887368575;3.773112774669611;0.06957924621210804
-13.961652317169765;2.9319850432404793;6.161906757588422;-12.598400999573665;3.8220052654932326;0.3528714172928067;-3.1795154451465955;3.6603633807064084;0.06657723292434793
-12.61156788773537;2.9904267795504977;6.1909486262920685;-11.5932109947173;3.542581090647593;0.19949833323069854;-3.1983541699089475;3.7174125676413903;0.07538058408075018
-12.036548313141967;3.0613829267792068;6.232723736209875;-10.091015925468502;3.26443869389359;0.02482453259838815;-3.481687485590208;3.808381441427205;0.0943074465445175
-11.019554464389456;3.029029326506084;6.19758364964692;-8.873426285732178;3.0756519865888325;6.194407542938622;-0.8353925498457548;3.0883020036107536;6.246263112130594
-11.188813833698834;2.9861747638025085;6.19533782671145;-18.62027820846247;3.870864363516386;0.6933303599442078;8.246859008821712;0.6046083464569807;6.039640153744974
-10.713618540353798;2.9697779954429153;6.18255544116375;-4.432699040217932;2.545956221104264;6.163020273147091;-5.804494993619973;1.6595239802879338;6.12597811022135
-9.079156207248154;3.0015536699671563;6.207183802628558;-1.8597512518145656;2.8214048916778727;0.01068125397673567;-2.6313031198665184;2.201782410828563;6.257162872560478
-8.966788331654858;3.0430496959882545;6.225762980361019;-1.2098705390369473;4.289071668196054;0.14940926425867554;0.8566191403355767;4.8210261435524355;0.03613567008104567
-8.4814631965374;3.0597253164902387;6.234856940719975;0.5682625450486205;5.6481617875850745;6.230240571392134;-0.818863340829255;4.652537675844075;0.08559488385049839
-8.83064119472373;3.0690314488250086;6.244800243521687;1.2789428978331496;0.42368271104429767;6.256616106792781;0.7903381201300836;5.646332398171969;0.0302063978318204
-7.4698227739540295;3.0247923594478894;6.22683501361939;0.6948567327209099;0.6789091090724014;6.228241431693768;0.9189881817449328;6.281479002572566;0.03971171162003668
-7.866906067107784;3.047258978035954;6.2338207100058405;13.239903238446498;0.3934251583175721;5.944857425909277;0.5504668129576386;6.045958071008982;0.049581532532715036
-7.357436907000739;3.10898772026134;6.257793417624305;13.239903238446498;0.7317530395878817;5.71716806831551;0.9435747129873261;0.23696546406286542;0.012173118092972505
-6.5640666489530135;3.142216689866238;6.268471150429132;7.943452002100405;1.3535272164342766;5.9288966022000205;1.3195910249550684;0.7313467221885817;6.260937767164092
-6.855586545766312;3.118121402445735;6.2773764991608285;-9.039048488312645;1.9931316526962424;6.012115547796725;1.366449450122938;0.6453650226332567;6.2717057589042335
-6.403866157534797;3.0867115254939614;6.254610577980263;-6.22843187155624;2.186336076271168;6.1629471915140694;0.7500400762231768;0.25540117003131985;0.022628898016283518
-6.068961160693912;3.0449727250060152;6.249645135006814;-3.6211611819650003;2.3425714033278724;6.261274777599502;0.6434995493039288;0.253555060424644;0.00999554151741365
-6.269127189607691;3.105983491707279;6.2571948308522485;-2.456090486997428;2.2537712591278387;0.0051785090730356795;1.300361962731622;0.585577201926898;6.260220641172605
-5.6861865448115525;3.0551604601940188;6.25671834429112;-2.0264825105597875;2.9341997413023586;0.03580560143391482;1.5790935815763998;1.1545224195593653;6.211239635894942
-5.430073933263255;3.0361597134268137;6.250574120602546;-1.8790508948678597;2.7889146755793095;0.009119264060765346;-1.5111679791424588;1.6173410209483878;6.214836168073707
-5.630632333746483;3.0474954708761612;6.23879557694119;-2.893111709851653;2.042275955262389;6.168970383358209;1.4603831905359828;1.4789588452741265;6.226809840283665
-5.146776328229615;3.014863965720181;6.2419142345466145;-4.685536206973876;2.0720264650699023;6.109350204689806;2.098117405620861;1.565837477775638;6.210327015262894
-5.079923234801702;3.1149059702641093;6.268337882298134;-4.916523428262628;2.1188998019491847;6.127990760289327;-2.107169985632626;1.843594063246711;6.2180527742548755
-4.75496815990522;3.102830259629086;6.264959374381019;-3.9002522375726536;2.4424425611849907;6.201864186251832;-1.4632678230008724;2.050142994522427;6.268356384794387
-4.4712667841075735;3.1603986627457656;6.274947414310371;-3.4669434019473715;2.7923107072134754;6.254348011470301;0.985103158102534;0.9648090586316352;6.279507027354487
-4.802326763834994;3.214396018635944;6.281728266220696;-3.2141247156127335;2.777038970719075;6.263641318047349;1.0158391965061753;0.41308869720407126;6.277119781103624
-4.586075049718446;3.227990488121353;0.019092823960116415;-2.7450622465226115;2.9700725104818977;6.27135363642073;1.3169029569373991;0.9961060346979885;6.254759718793797
-4.250237130682966;3.2391974353643507;6.280139936642338;-3.2628649292444076;3.217690134837054;0.03431724067982421;2.133312148694508;0.9992264213681507;6.223333654266776
-4.1727901184607665;3.25020071979483;0.013771423871594966;-1.9961830446254687;3.216393574399568;0.015713326225805926;3.408268363896623;1.0703064832384386;6.160455660780957
-4.2031913288105;3.2521287274725834;0.01778454113862692;-2.4900935243528286;3.2643277094429015;0.028381503230426076;3.610405764948067;1.52344500128398;6.151871782662143
-4.061316289524005;3.2245969403253607;0.023475194425562;-1.9746033711346853;3.0214882326297317;0.00287533347685112;-2.683610881552229;1.7016116391581377;6.207786616207302
-3.9632379762464756;3.153242317673166;6.280032603630549;-1.610938702544939;2.6949833415853686;6.27480973544275;-2.6997502054952593;1.9699014577644574;6.200890648824976
-3.9550153662564895;3.1245325806430033;6.274307251475353;-1.976076331348388;2.4495985856960645;6.245301211480197;-2.0413713063148298;1.7472640026851503;6.22914120420143
-3.8988000156754494;3.026539936337509;6.2741173091474955;-2.6549089145773426;2.4070676688700527;6.218153892643303;-1.6707174859757548;1.9673276835119609;6.252213426263365
-3.4632481995790503;3.150525499709562;6.27541511692354;-2.4400385010359185;2.416926389177259;6.223299318299438;0.9022987176961971;5.325622208525893;0.06549756553936818
-3.568739792084542;3.436975811325541;0.04976004373570855;-2.895910969629441;2.4385937949235506;6.196310391296689;1.6080466593916578;4.95929228995818;0.12084422259880599
-4.395639296499377;3.7024207001400127;0.11984548950769804;-3.2736960244401523;2.282828977287199;6.161297840513776;-1.889632123930939;4.529892925680258;0.12302072288476006
-4.4319978992801685;3.8702072458279315;0.1328664107132722;-2.7808771124551535;2.6539689789622223;6.225034205620292;-1.6418297706596736;4.362138730567255;0.09456168882261719
-4.23834797876979;3.802930844059291;0.12192077048228182;-2.5310101314496483;3.0597595052247204;0.0007116052804840625;-1.4653518050021754;4.689469625323517;0.0891297915883866
-4.210756188387985;3.678958155743217;0.1082157117852532;-2.153716348918199;3.4481457407276883;0.036247962734321695;-1.8172939840989255;4.45023125688005;0.09099753757971364
-3.3951234358577684;3.7493236300041373;0.10864522904746848;-2.4643154734371753;3.4619626652424853;0.0515447352082256;-0.9171379819472486;3.9610403804067382;0.0347863556873595
-3.694400382557537;3.4488082850897026;0.06336122525500577;-2.304293226404724;3.447252246199751;0.03174780332651211;-0.6203473032117007;4.171958549850871;0.02188939156404397
-2.9268417004300913;3.4108180517155895;0.05179009911604387;-2.2974063767902035;3.3286215908089494;0.01684856339300864;-1.298879316941647;3.781594051388089;0.03398740193572671
-2.8285107599792663;3.4010075027458972;0.04523317573933127;-2.2854735457793893;3.593327715695644;0.042832276353850944;-2.332897325177301;4.258581968952416;0.10052460459127407
-2.785482794757866;3.462218267932136;0.05754058985844182;-2.1435868567136165;3.5234267933295955;0.033233874196037155;-2.056744144511579;4.174019930629122;0.0689321536135321
-3.1540494184006356;3.575509273507752;0.0851434929663227;-2.2104065170275655;3.6637696828712008;0.045469579170865235;-1.867232886764329;4.175039859640902;0.04232593046042707
-3.2387806355771844;4.145456155500311;0.15768454904349902;-2.2201480263965725;3.8276265895512465;0.0569503008028861;-0.885738181953668;4.140501203522327;0.005255015864169848
-4.569892692949622;4.462678023454387;0.23731180344812083;-2.034843261734875;3.6098554171999764;0.037215274550835904;-0.8921722996213548;3.972018966388611;0.009492701028310098
-5.820260793021;4.282671384226344;0.2636299498953697;-0.8126401253141853;3.915578424140437;0.009898576847385349;-0.6288877271210943;4.087237847710908;0.012025671976959314
-4.883180881432342;4.142770437746228;0.2212756445444553;0.44457526940180897;4.732718566553824;0.014300475310542892;-1.0079647626555517;4.300891537056112;0.03824772147895704
-3.7669035753638944;4.0430780665034405;0.136355529923731;0.662498573535607;5.5177151099744615;0.01972339221208981;-0.8750422123748894;3.954538646182181;0.02060918596229081
-3.585653565994343;3.914021863239361;0.1074665995595884;0.5152297166522654;6.251132971591393;0.012930000028443132;-1.5842012875410305;4.2576342986538505;0.0510259468464236
-3.018481214499811;3.647708697533951;0.05284641531674412;0.7370334277829474;0.1866878245932759;6.282218624162238;-1.7845420573810542;4.167751062265333;0.04492061091793779
-2.5562971381974497;3.417129399694005;0.025372379452445363;0.4289204915171577;0.6547062574395787;6.272435486248959;-1.5444691871306848;3.534662671174625;6.273279672879625
-2.0624545809863624;3.301660857496305;0.010973748255879058;0.2469890841672662;5.590587235503679;0.0033149092409324866;-1.6110918926698716;3.835631191131666;0.016283590868492556
-2.7521173492133864;3.279766047330697;0.01264495006632415;0.737544664272057;5.1357739676864504;0.02530695388407947;-1.9111943371478877;3.8907830526728757;0.043849268649237244
-2.0156785570651343;3.269610305443412;0.00909144294492212;-1.0573132431321708;4.68357137115694;0.03636275299226356;-1.8672407306780743;3.803181071582733;0.038056736597030155
-2.3789386778376747;3.324088389450544;0.01345656367134188;0.7444507873623356;5.907504645949749;6.279017458153531;-3.0570299875572164;3.8706219588020754;0.061898367247397265
-2.1921394113203134;3.3347000373527873;0.02968924528580552;0.6169930556177382;5.7160659636814355;0.008375026615981962;-2.3079290677686655;3.7087883942307593;0.03245012470861023
-2.1404343604120273;3.104716325665444;6.2623060668375725;0.818255741708981;5.793543368313046;0.013298801886675581;-2.421997279687287;3.6902789374106377;0.017621396029663873
-2.15817054706686;3.0400562179479427;6.271691948119131;0.7648415181650519;0.028901679949826193;6.27469333776022;-2.4966414222763165;3.6744477845184016;6.276348585096948
-2.2007154996060145;2.8029346957296406;6.231052091790037;0.8579505146675172;0.06424092666605728;6.2722213538261995;-2.1299635083908184;3.4857041223363683;6.2757545536467925
-1.9684796043555532;3.119612269259947;6.276925624446678;0.6964039574001869;0.15204630557516527;6.276954717266193;-2.342881245336895;3.8047914411041326;0.03479295024821253
-2.0020965489905422;3.434657636913362;0.01698386637953555;0.8710625219520949;0.39818973053479545;6.266960082509666;-1.2392727660831835;3.492258343441265;6.280863948478949
-2.0675318420529987;3.6669862408312746;0.049358363822698516;0.19719185724598098;6.157155774639635;0.010361653449574333;-1.022697517911642;3.535483007835417;6.274214775169166
-2.1508818688085376;3.676416368808064;0.0498527997247595;0.0796458334073805;5.472378053564873;0.004438193525762255;-0.16082850533817258;4.081117826723874;6.278802659553688
-2.0528196975876827;3.463676808137832;0.015768043291259942;0.6294311796872343;4.853931687927001;0.03372805993101754;0.774693228900288;0.9191666747977977;6.2392061172642395
-1.8084552054760448;2.982160990686679;6.247789336593618;-1.7048557328726144;4.6573188084559485;0.07292635053762404;0.8037471259024582;0.8643260338613988;6.240355290473609
-2.387763047183937;2.90168744692472;6.260072484566957;-1.5084347108191227;4.219764122847531;0.06397254244737412;0.21070302187443615;1.5262604309931689;6.276389868150788
-2.6231232310335266;2.535493722586296;6.197446841887207;-1.5692669085363231;3.6025867701538288;0.015688695664937177;-0.4727153672141859;3.404044852791463;0.004247112570399569
-2.472271639620257;2.79500536771533;6.241018938447945;-1.470280703130869;2.7593542598344234;6.249879343319181;-0.2030154905028842;3.221794927566088;0.007143095505484036
-2.5160603446433125;2.9688169625592917;6.256335914343579;-1.676245677277128;2.447780250314385;6.227645364814163;-0.23605301702218584;2.274361953636176;6.283118201243201
-2.069407513817629;2.9629986319397528;6.271220125496651;-2.8681744662009465;2.528607625058389;6.214832926943085;-0.6102426965898448;3.4804769977166097;0.010515381692415445
-2.773053517758841;2.71393444993289;6.2224381746043935;-3.4010168284472626;2.877258895553912;6.256338591403595;-0.5933370189209609;2.4733359154080445;6.262793200976418
-2.4401266866648648;2.466324301792368;6.209720270556096;-2.5555533165381275;3.513325148939779;0.05912447524966829;1.1833275851369767;1.5326698668464598;6.239924168535213
-2.8051743536431752;2.6621675727441456;6.214734537886156;-3.5770199185298854;3.793100455118688;0.09415990445959697;0.6105007088584928;1.0809398803736603;6.278072583154861
-2.3326369424328544;3.0030059397805635;6.267293071941488;-4.259288266985827;3.328150807824481;0.02054175972231163;0.3009469950397128;0.8314447712096404;0.0031022325060915657
-1.6449474659751948;3.2766531598880104;0.011190898818436535;-4.255508909111257;2.5982727462062787;6.162882163628101;-0.3048550637133743;2.368206970187877;6.279115213074984
-2.586889528400845;3.676648989462217;0.06643149119201328;-5.907271297207881;2.4982530757058887;6.136665045587863;-0.19640498036100915;2.4754340725638926;6.274343307057384
-3.3444786348828957;3.574459115736938;0.05704858933903001;-6.239554039787399;2.8099466235361463;6.1968208801145686;-0.3192923046482195;2.0388551207792545;6.2803000728282505
-3.128950486007385;3.4717892534127053;0.03935235473567563;-4.978440833773954;3.3043035985724183;0.04663694084865876;-0.5981613873033496;2.3238061399085383;6.282139329076011
-3.095081258612088;3.339105809551372;0.012820006910212586;-6.137368169061142;3.465446809756228;0.0769162969697578;-0.5589937073683626;1.8795006932385276;0.0033556454534359736
-2.941822771803805;3.175685385577532;6.278973380279328;-5.833680400074582;3.2996664735769947;0.030095500513609444;-0.7873044706934349;1.706413928077866;6.273168280169874
-2.998661097938093;3.013623173491507;6.258957144654484;-5.85981345284644;3.057094281911406;6.246415940616433;-0.33379088479979313;1.6591956113494541;6.278980595853037
-3.196986693097917;3.02218572923299;6.271743109912083;-6.520598069143775;2.8432325967660974;6.194527576959166;-0.2461577532811818;4.182337084756178;0.026480763532452156
-3.0677982464656233;3.0459724601726528;6.271501068590731;-6.032996535044446;3.0675242962852174;6.267325297749952;0.08307768741748557;4.8727247733956975;0.018796863882849388
-2.8705996050825866;3.1973093354995097;0.0020524113109648815;-6.11571863261869;3.2450087187963663;0.014355962739832561;-0.27374248525895684;2.012014774234256;6.283131160062665
-3.4633366738033815;3.3090922236521045;0.02737455812480357;-5.87053398374991;3.374462759321646;0.05092947168373972;1.32240306669598;1.337496719244182;6.224438674240467
-3.5023201448537273;3.030864829454548;6.244781347260008;-6.393924270116571;2.9425260459588163;6.202704228244123;0.6271620666676672;0.28684076985292645;6.268202283386356
-4.049108785580159;2.548017554066146;6.164168012852167;-7.465979110246471;2.6090558382578526;6.112518157718369;1.2338242147032632;5.981647942831476;0.007734897442949741
-4.700734437976804;2.4071627909007036;6.110912067080139;-7.785523964829671;2.8662786156854305;6.191402171768446;2.334321201432558;5.859040613028458;0.03623113212409715
-4.881372842364077;2.4646475132739365;6.126635986322451;-6.915726070919525;3.2121109247703377;0.01731753201926834;2.1314390088633686;5.3935235437658955;0.05936366067255983
-4.527406827217332;2.820399158624869;6.212693529286987;-7.2437209974326295;3.302948077874626;0.05614442760728914;2.9484285592328714;5.49025213301653;0.06788650851386134
-4.024268190729686;2.9379569335034743;6.251686892181017;-7.063385013655264;3.1934553454587102;0.001567301881242252;2.7993796551191528;4.894226653420305;0.09738875472830251
-4.191044892401701;3.1300901524012774;6.26374165513273;-7.36460431756686;3.1072961313019394;6.258286383310578;3.311461106520612;4.964997581913985;0.09835358625258445
-3.788258650398224;3.1779952142244987;0.005546907661683658;-6.631786276384644;3.018540800707117;6.2485646118403695;2.9716100169039956;5.119903752591787;0.07416386833716399
-3.6310858130063566;3.4435561532106442;0.04707717574740048;-6.617649346623004;2.973800753503568;6.239977073608774;2.623833996940972;5.18446948728412;0.04838998759695007
-4.004317469181544;3.6061872553379146;0.09087810990109665;-6.995041405729163;3.0528015487071327;6.248244953968983;2.2540800089194444;4.871993010458301;0.050606085982934805
-4.253155632674261;3.774917538644089;0.11615479818333102;-6.425845209415019;3.2630428637995186;0.035572546320333596;1.497420314229344;5.177541289961696;0.016693230888974703
-5.354985562604977;3.947905558558456;0.21420226419836144;-5.965277649240564;3.1717160126954083;0.006036313530960448;1.3220382030694433;5.336959035827701;0.022600127796772916
-6.026611238881018;4.095986720441075;0.24140138099841832;-6.4173870087846225;2.9787232067374063;6.218928626568528;0.8193752429432222;5.733268474324153;6.279107399199958
-5.950132366218734;4.112417389613792;0.21768149753776062;-6.983240424307464;2.856089311261277;6.195085362961009;1.138713021295613;5.885942174705745;6.260148399649658
-5.753526707799844;4.047865821289475;0.21509972385448867;-6.464928983503925;2.977423778770052;6.235181835248555;1.9527087197141781;6.1946986098976025;6.260954569627095
-4.604246853049974;3.9429909421471785;0.1559898665315849;-6.592311101282747;3.032985254128476;6.253843047204522;1.7574323627259039;5.99118988798516;0.0009434987801087328
-3.4743228171539497;3.6123260185080537;0.07192929734264619;-6.306161936236864;3.211998379195613;0.010651015720319075;1.58518964535809;5.62306353656164;0.011286602265851852
-3.605335382560414;3.342592802323838;0.047657994844337956;-6.267561841784872;3.2672860591302504;0.023253620366894177;1.937532693112171;5.914530939505046;0.00892880092070584
-3.2674828817312527;2.992104445521539;6.2824183665132916;-6.19958182284552;3.166469194513298;6.276576536820064;1.3463094813105736;6.107492498717545;6.276287054336084
-3.8959313701728058;2.9135711376283004;6.24046654779461;-5.915321373905904;3.046489231036739;6.24637543810836;1.1567773148153144;0.2740172940015142;6.254823671263248
-3.7570881541990357;2.936102496173085;6.267405667380864;-6.221313969445469;2.917230198378424;6.219578876160776;1.4708296621962242;0.6069092292905225;6.2410430788233855
-3.7259492634489413;3.13985416151302;0.026265916936617464;-6.193164974266596;3.1361871919919913;0.004047005584188036;1.5334273666356422;0.35825956480796833;6.2804963862981005
-3.6904600000360515;3.399498199135908;0.06039759184570301;-5.925244706581707;3.3606594897531794;0.05075373893904125;1.73719841737674;0.026556325774956226;6.261553849359173
-3.9279104906544107;3.125679628265406;6.274410591641212;-6.465027707124717;3.384242070505121;0.06023438731919059;3.6282702402948526;6.052786442275572;0.020778652735122253
-3.7973374312782684;2.818316505497198;6.2372595602585;-6.387025774712564;3.267100550057081;0.024441664981791213;3.191333636417302;5.936843151248271;0.014084393410232406
-3.773773519983502;2.802198662557887;6.223690550471564;-5.789026063750992;3.151766954914039;0.0012638948333881927;3.195139977057722;5.6852916338693475;0.05763665936688383
-3.6261908161984033;3.0296280224276666;6.264940035404762;-6.23008118331361;3.06477238931994;6.263388754961642;2.6879676972241193;5.692369652792347;0.03430099476548723
-3.7929131010748494;3.3857581158104795;0.047935230843012294;-5.817534583857369;3.089381871257443;6.276678725056026;2.6379437130139443;5.829868461830228;0.027599378439311862
-3.586088950905558;3.483366786247449;0.06494289690304024;-5.621135211567002;3.1743087494463724;0.015436711899051886;2.1002347724462083;6.271064989330845;6.267161377255103
-3.523103366289558;3.455831406292587;0.05555578801320544;-5.630225152891672;3.2994601216605064;0.04409642444763901;2.2835304469833106;0.33421829635493533;6.240678195481441
-3.166951620057954;3.4617239273376805;0.045189113041989595;-5.705288065632722;3.2538103892962456;0.025932907979033377;2.53306194270819;0.49940499724013643;6.234197794976743
-1.7806757996952558;3.7684299816893776;0.032847703377183485;-5.515907856213511;3.245910206355141;0.02480381528253703;2.780882905591802;0.10195800145059923;6.26185530140977
-1.3466366283124844;4.298209105482105;0.03786223991528878;-5.365804071942992;3.201610349613024;0.01701426412811876;3.8109050732197263;6.192236753346981;6.273920715095792
-1.2742241747200973;4.440151257327395;0.05151996267327797;-5.326183558634137;3.206564399311463;0.02327903678763339;3.5403443640238765;0.01946803744155727;6.252003053619107
-0.9603277889883335;4.550158593902918;0.03312457556740931;-5.285881800182602;3.1941799219416964;0.02692710315416144;3.677209047792682;5.931671186514479;0.038401573290185086
-0.9395979855848544;4.396669558869472;0.036706124473620504;-4.449921493967087;3.181964530844901;0.026253363617964195;3.4588981829846133;5.719228497933203;0.05029896904431122
-1.0009252041922858;4.309955921420852;0.02734226323013175;-4.959100957497715;3.1740907521829933;0.003954351615966604;3.428404571353165;5.659731957561538;0.05702729214308479
2.1336771748012437;5.098903137284782;0.09043832356242804;-4.497422251976258;3.289080842732082;0.04037601201896233;2.7204410799216645;5.721133671241874;0.0317278232169552
5.195072233409361;5.152478507368927;0.23655934965616762;-4.463360151241683;3.2050462469562064;0.02732059606252296;2.234185685127132;6.102008012172214;6.272589222713267
7.662136450502592;4.912295832551324;0.3900232204147444;-4.739797677061709;2.986683432800636;6.262643817687434;2.4087202757492028;0.1353626368471713;6.260834644568771
-11.349805307879805;4.508230018921846;0.5095213482727006;-6.482275003756062;2.19515150622714;6.037865988472966;2.741003208015394;0.09851554222475908;6.260359957784237
-11.10505812175461;4.121486701738178;0.32217544686800703;-7.372419601182254;2.2057878360888914;6.016235766063531;3.1261419605853003;6.263729366432596;6.244788763910101
-5.932266138624426;3.151345563656054;6.214878130489174;-7.094819890699468;2.4935875679930652;6.083585234317466;3.747256899441474;6.225005213867646;6.2705552905759125
-11.158803987116663;2.345140425211774;5.869801588897622;-7.017158238873496;2.674361490116883;6.156302356850879;3.652727142651549;5.988592279891888;0.013770933703120013
-14.862466753881815;2.9272527667957253;6.163130831478466;-5.79319963876084;2.4292332171338695;6.090056035172383;3.6039355904265307;5.9131412206904725;0.03500093247349312
-13.132608645355852;3.3329597162023417;0.044059829944372436;-6.538414973212099;2.11993076306328;5.9921959533268865;2.7444573195903015;5.8043691327010025;0.02092504702232237
-13.132608645355852;3.2888998862579695;0.042502757419750334;-6.327849983785527;2.515755235941046;6.099705807747198;2.5234768099719846;6.161899587302605;6.252724119503398
-13.04922925186671;3.0670043951061774;6.230548715909763;-10.565421228099552;2.1703534505399698;5.874520989698572;2.0402711130961464;0.18710687250559357;6.231007746786162
-11.904495338525518;3.1781612015096226;6.278210773583453;-5.988273027430573;2.9823054293280133;6.2298004082865175;2.3811209959720117;0.13966616445980487;6.261505144278291
-11.565834020022576;3.0060646543918006;6.1876725267333486;-5.705945165938758;3.029337051834808;6.2280347606920134;2.7341347357232553;6.121819923552585;6.274556877491291
-11.119625149887336;3.005052151867936;6.195252182523114;-6.05296637314201;3.2737051488358477;0.012729154985123737;3.494373988082492;6.160504849392931;6.25744088553315
-10.597520060047318;3.146246652783883;6.246738573796554;-5.236190496177694;3.3812771801300117;0.05195566577777285;3.6164447236007824;5.882112086158589;0.030983020935898244
-9.615684361062677;3.1267908721486526;6.249556574705488;-4.5999740979390875;3.3397206540486986;0.038991789105438504;3.9961314539841286;5.7894963691181305;0.05881441859757955
-9.168663024061162;3.1079727569073636;6.24972086249376;-4.429566327566246;3.2090297974729443;0.005349525397261704;4.819379577902924;5.623175955790601;0.09349888578131792
