;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
0;647.728515625;121.83802032470703;625.1812133789062;115.30104064941406;575.4769897460938;101.6127700805664;568.9926147460938;95.09434509277344;354.48193359375;70.24964141845703;341.4715270996094;90.89854431152344;315.1163330078125;146.24169921875;315.2355651855469;156.53622436523438;389.50885009765625;126.94833374023438;402.483642578125;115.75283813476562;430.12652587890625;109.8885726928711;435.5456848144531;110.45953369140625
1;616.2178801052836;128.620338610121;623.8716092394269;113.11208800636892;622.5085738367877;80.99266865812851;618.9026342170527;76.4004996591745;346.1481044039148;107.92708136286348;338.7710904736535;91.85626582442224;314.99533317673286;70.64402569462023;309.53550815893203;69.37902773587508;389.7385674086704;106.29093734676053;404.2559869566639;114.80676945897261;436.217508855799;112.03976878512641;440.27999830865906;107.18818359524637
2;616.348652433616;93.19347889212543;625.1592914019878;110.7330668133713;648.7040546728176;141.16892926738478;653.5444334349388;144.9241554768743;326.87095602878424;78.42919611190148;339.6820213858483;90.12522031182915;367.8796414599196;107.6406460593521;372.6233456790336;109.35820447831054;419.8539453454779;104.49325274264343;405.93891022273505;115.15386627015728;391.5107889060326;146.3416231452091;392.9106167171692;152.56821663910767
3;634.4061143561003;127.94926705134276;624.7286982721223;112.44408181815298;600.8520090499129;83.96401504838717;596.7391076463869;80.30627483379445;346.00621950479353;106.70635942901367;339.6768467027511;91.33075534038312;322.65465361458814;61.41075373773144;319.59874229262465;57.28068697946085;395.4896865329099;129.76571719647654;404.9251411067693;115.81708568032904;415.7503748202874;81.99818472481145;415.12916489442176;76.30589386570941
4;608.2496148478015;101.1702722596348;623.4739678509122;110.99281381157586;655.9306760683465;126.45804236068642;661.2037293563482;127.96275164997255;341.0263736959312;73.41760446754884;339.76222099893806;90.01088950123683;338.8954243504119;124.51169472840161;339.020709275252;129.61616205293922;411.8415918414337;99.00629126772657;405.9554671721107;114.7020567231563;397.78756099607205;149.80256956362206;397.6414716995565;155.32146894388777
5;641.8020932224246;119.05587760395169;625.2039709670595;112.2127930218211;590.4990077705621;103.27579372296964;584.9203279909693;102.96665340854858;334.63214707765536;108.1303765929786;339.0142500549773;91.60245918758056;347.3425693784925;57.26725539154381;348.70337292346306;52.105231864753144;401.4657857824264;133.26127584210016;404.9440897509483;116.28596224237538;407.0357923581806;80.75745138872917;406.2651500905549;75.37640572911732
6;605.5234206871595;108.07380638074245;623.0343304239068;111.33045714150508;658.2710311002091;114.20469340567813;663.7826098802748;113.95036012939246;345.2290254967241;73.40452288209329;339.4839930891036;89.55486702987429;328.2710115318392;121.91155473609663;326.57788786805224;126.88713107785547;418.31994741146923;103.53271197000731;406.20204104427717;114.82707640846118;382.3944746596726;140.65298792676214;379.1221900040289;144.90066381664954
7;637.8086715682251;125.88521081136413;625.0304517122515;112.83625627171371;600.2566832358225;85.49493378568745;596.9752185137826;80.81384719847205;329.4893208959745;105.34749574198717;337.9424996988522;90.6930431374087;353.5818140105149;59.93743636257224;355.9713521114337;55.23900614324927;388.1328636049429;119.01637769434693;404.6833643781034;115.50078622190668;438.8696934094555;105.7164079365277;443.9714750682644;103.97026218568017
8;612.6200923544718;97.34419355971086;623.2931442619414;111.64253781317474;645.4585354986608;140.91805777227972;648.8602838745481;145.4313666032592;349.31048034344076;74.15180283627791;339.37508852846895;88.69969752676828;319.29128232825866;116.96215604264157;315.94388699362617;121.18902174691095;421.1246151792715;107.5366281360167;406.29941298347626;114.95718249553957;376.68920029770374;133.773601979954;372.6556663867466;137.45720382010384
9;637.2196861521029;127.60694750410671;624.9739121786473;113.8208043566239;599.8765495460624;86.33789727757375;595.9655447944648;82.06287549714489;323.3227362819503;99.73799669585479;337.59857307977256;89.45405292093147;366.68439186424456;67.45179167434001;371.24528972940453;64.29386072814987;389.7174083908521;122.68526550847525;405.11575118574865;116.00636607279249;437.08477763876266;100.25820457989516;441.766780173746;97.44455198040525
10;607.5976137306357;104.93543240856833;623.0747488563726;113.3110979641295;654.1572966652119;130.45867112655733;659.1039889391227;132.86263902088515;350.89299835284453;75.71810661449217;338.7290250057368;87.98632745159014;312.31342128027745;114.39291056214032;308.2903872744647;118.47219317362894;421.76592403975206;105.08409591024966;406.8255763057873;114.65221061650088;376.22533005373595;134.03808596390718;371.41748664354526;136.98901245193662
11;641.5416909193666;120.17883337612696;625.1591433673144;114.26783139140117;593.1233166262277;101.58341992161094;588.253734219;99.47554209388693;328.2036955947354;105.52707568163788;337.65404764552534;89.55660039180795;358.04868606534416;55.6889881732674;361.25467467467973;50.67327005452206;389.32042580844734;119.64110263182866;405.55021120491784;115.72968573982757;440.84403089943567;110.85643961422035;446.3712876301328;110.99912399048848
12;609.3378836073153;102.91239054208079;622.8768966453089;113.62495441419694;647.7384524448868;138.1479953342377;651.0577892445443;142.6087805634022;340.6091182681172;69.7762430552131;337.84140119575864;87.65236843298314;332.90473150138524;125.50836363157661;332.7090115130772;131.23559676658746;423.73823605592946;118.4242423932062;407.17905663237593;115.08558393588497;372.7454072302413;103.74975098076415;367.7435677555245;101.0739131438302
13;639.9801932706997;124.60034403776946;624.8719006381939;115.00945358968039;594.3451601826727;94.55524641506071;589.7222334592155;91.26103222822006;341.84844471474116;107.3029574092543;337.18114325626794;89.48849751935381;324.5556246652499;54.6908311456313;322.05624136434767;49.70080596292208;398.7957211883478;98.82084861303521;405.66549043444076;113.8090244620852;412.80545842480444;149.66293327957217;411.71588916258145;155.60741738640337
14;607.8543499250318;103.99234776754875;622.9396297238052;113.61873936886968;653.7912961296717;133.06382734074228;658.594310723392;136.0326901860243;332.11430222569254;71.75597600003103;337.0231563659917;87.7945436759649;349.1545121538205;120.63083700230726;351.48610901394215;125.35029995104085;409.8232410399724;131.8133824889524;405.7879694293863;115.3799906401025;399.13679564684753;79.3008214484366;398.73717769338555;73.80476414551757
15;643.3147870539932;118.53521128876957;625.0874834486522;114.37595287115504;587.6686126766465;109.65316122905728;581.8497019675459;109.85114323442755;344.6690467285147;104.82337192392379;336.74495834025;89.60416277767538;317.8980823203776;60.32038112132313;314.6607553862933;56.26114225056192;404.1747797558763;96.83986835698505;406.18472252333015;113.53869905922608;409.5209757606393;147.54443662225555;409.7470132132751;152.7533279368714
16;607.1711974484301;124.43947264862553;622.876023223908;114.55280012072899;653.1219849795496;92.3270110692714;657.3604586170095;88.35686063858805;336.15518124856817;71.59363891500094;336.5947522668577;88.3042066669971;335.5438915659803;122.53793993527489;334.85745916130327;127.52919382740826;395.67906921825636;128.2152277788678;405.2649032797905;114.99194163635876;427.85883345552793;90.17918713614915;432.19290846993255;87.2380524507081
17;632.4378007407861;96.54121616775711;624.4080326050132;113.07854392562831;610.1921862371689;147.4195586838734;608.3442487543363;152.7760738826807;330.49531683408384;105.99381595089699;335.89613194229185;89.81791486263235;348.58643912800414;56.60790509027542;350.93894027318413;51.863196964174826;423.84544867236366;110.25721952689646;407.47053657060155;114.37701917107614;373.57341285698755;120.16763363073238;368.15281541826096;120.05421256009737
18;626.7218052462774;132.9207520177298;624.1715352153772;115.38530800141649;613.2981163529798;80.80203908626079;610.1446208523467;75.89110975997357;345.1746240589972;72.69506620879663;336.92724146818495;88.2009220451463;321.38852524791093;120.33503043055501;319.2706400893952;125.26197652943145;389.32644806994944;115.85724671130264;405.6886909524937;114.37284820223212;439.57153348571984;111.90076235739116;444.81148435292585;111.80916759888046
19;612.6391510693005;98.0701631683073;623.189898733187;112.87021883768827;645.8468645757896;141.0405838214528;649.8197554118979;145.12366368470526;325.83990688564967;104.6982420941771;335.5688746587366;89.63170336736346;357.5641555927331;58.85414562838435;361.38430810643854;54.524027193317444;424.31272141683036;110.27762841103035;407.7207609803584;113.88560889489536;374.37283936734013;121.51125793679759;369.20287568014095;122.8076202162292
20;642.1526193211051;120.47262410116309;625.2304340397629;114.17321723071787;590.0306843104128;105.49097072640932;584.2751861507066;105.34707372456486;347.02602713794045;72.56979890041063;336.8423137963118;87.90436317696775;316.1674189977887;119.65929581310627;313.07165804845124;124.43942773359626;389.6133937839949;117.98428273818462;406.0528184142328;114.11163893843498;439.84080772490296;105.17536141803367;445.0498473164452;103.81727056715422
21;605.1998252903836;115.70554965364771;622.948887414297;114.21973274299792;658.9175877285238;111.41458394266954;664.4829946831586;110.7861387833183;331.77036797151925;107.70401078769055;335.83074450892923;89.66413107372063;344.7695483457646;52.513569738870636;346.2476776329541;46.917083177899826;425.0578125801101;109.55902297261119;408.0790442966488;113.28236674794293;372.25615092430286;119.68567931061519;366.6939470280558;120.42662019582784
22;644.3710186361089;111.28609449678133;625.5370372282373;114.15654769652329;588.0236112667003;117.46818900064298;582.1598824305946;117.16274933714303;346.36403076674554;74.78171229731691;336.8942029459995;88.37401883126925;314.2900847496042;115.80913025846633;310.3020965362164;119.44142368837171;389.4405749571728;116.45505040301053;406.35089856912873;113.87561579491788;441.948952967928;107.35921260243046;447.42619893412683;106.18658053116177
23;612.4079693109614;129.12132698201555;623.9356060224998;115.4273491459084;647.4458274633248;87.65106555902065;650.8536905456157;83.2311408613921;329.31222284588057;105.82708778096685;335.8718897740665;89.76198995297374;349.85861863434985;55.733371685393514;352.0905102669653;50.65116736426424;426.168780970975;112.97021876621052;408.5585775026598;113.6177840396298;372.13787856998806;112.83641299095117;366.52791717196624;112.15746547926767
24;627.7661375325293;94.81562765859022;625.0500044598008;113.10342212675495;619.588407507868;148.79507909214158;618.6953481946904;154.3291415177649;349.0903748719262;77.6299418211639;336.1280659365084;88.43914118869424;306.8872166890651;110.8727930078739;302.5980658111194;114.15277256871836;389.91102271316123;113.4632926804833;406.90642496617227;114.08975412425411;442.43686560133335;117.01248462540914;447.86854634143384;117.7917646264266
25;627.2909801008398;132.33838177940757;625.0175414092204;115.333868167229;619.6214472416884;80.81706610996812;618.5093438162692;75.46003611492664;325.3711144925188;105.45364539611248;335.04271324389526;89.6780865403087;355.63349470508155;55.015334301655;358.6628451812974;49.83953122613809;425.91980785672257;110.73750258240202;408.70048504631944;113.05825642100332;373.0692430996664;116.04222456207636;367.46772728135085;116.21817514567607
26;616.9901559834129;96.1932993258427;625.0620925381064;112.65499618458077;641.8578633612719;144.38700894797293;644.5324806222096;149.344895863206;339.37007332819434;68.90667820952989;335.8615477199326;87.35799181418632;329.6916888818377;125.90609751180912;329.0890182321552;131.83017705666373;390.13476145619535;114.26649534889663;407.0242727571692;113.76382714962335;442.5368804687084;114.57153155662401;448.0091936062636;115.04090494964888
27;632.7849743535498;131.78454625082327;625.8393246850454;115.20107068056652;613.5287666829663;82.41441456674178;612.0688767180186;77.09460777548252;345.5801504619905;105.38386601237326;336.1097841785142;89.55462790822317;316.4969531525639;58.400266575676746;313.2815729087074;53.79712837508274;424.5402702505985;120.32810589174414;408.811710381711;113.35359209365281;376.6159888652788;92.55560190361486;372.4101401721961;88.34017527442627
28;619.6944424151042;95.66175973598753;625.1412458260401;112.8512012637937;633.490990818032;147.66270434115552;634.0912431377468;153.1792032044833;321.8370914388485;76.6363767322716;334.8123910948166;88.27157965758738;363.4489986522251;110.38654667522431;368.24483681324244;113.08497392693214;394.8738064316454;99.89130206050115;406.969071816673;112.50006725836836;430.3376262608813;141.26586139604368;433.38158764101337;146.13066274949335
29;633.7108652535902;130.9766350459408;625.941651810417;114.9184186496282;610.3235168691859;82.6578056953926;607.927972630138;77.68852566241735;347.67175803692004;101.3545650484645;335.79703896449473;89.53579038282682;309.7239954885333;64.71948782931085;305.704215419615;61.16152746706571;409.26733748564396;130.84475139761818;407.90950068761646;113.98171871912217;412.2457799022242;78.4775367951361;414.723245462217;73.2776006637461
30;610.1725119283578;102.59387047613404;624.814345619282;113.56415891302235;655.2656898228696;135.8600260210921;659.9123199994029;139.0161850256481;327.72757427415434;73.35970532780362;334.75906645304184;88.44154223673168;346.1013812506054;122.62261085690197;346.96467141445527;128.02440643753843;420.0628509724605;100.17789041156233;408.59578299565726;112.47465061211221;378.99171702609664;132.6925425492986;373.4973772201132;134.02042678238647
31;643.0700534757591;124.5838724899482;626.8113645914343;114.5788657037296;592.7143691322873;93.3836685828418;587.5677044790742;90.24106155866474;337.08713128929344;107.4560976875998;334.575910345958;90.27075218097629;329.61056282359897;53.362032133434326;329.26130770754935;47.79202863165554;390.8133111562982;112.9185438126616;407.15975941004376;112.59579385130692;441.5851812669088;115.72104059614993;446.62264661042224;117.41160684526157
32;608.4337500642092;106.66506010947211;624.9808463027797;113.44345234427783;659.6827900436206;127.11441254264558;665.0897429243994;129.06302720527532;348.73549430316;79.1694376212914;334.74402223801513;88.58567409538652;303.87168281323596;107.01488189684316;299.01151533738715;109.39110506915739;419.62100496710104;126.12994120785449;408.64376944247175;113.22914381342109;390.8613834668743;82.07864865216791;389.77606847734785;76.43713812065013
33;643.3261469220123;122.33034470766572;626.9783728109219;114.84473074218259;593.2348537344309;100.43677278828864;587.9111179164325;98.2089440339763;316.9253306470943;95.2218040934476;333.10487008598295;88.64719034186918;367.5540503538414;75.66938057052691;372.80226625486307;74.22998310929376;408.38260662321994;95.25270076870368;407.5658560213177;111.84323423637059;398.43995965927445;146.720912399279;395.40606435263396;151.65502715563287
34;606.835248593767;114.45133112207107;624.9659362487541;114.00100146427744;662.3785536521629;112.00992427889815;668.1312031661537;111.49887847815556;351.7548459670404;83.05532141760493;334.76948458493524;87.86235134031904;298.70766561850655;96.94037012369132;293.19120704384284;98.07057799457627;392.14841196255986;119.39057165315972;406.7288357860391;112.51463569636977;441.2897473617313;103.46729837981792;446.81628692362904;104.0034652739939
35;643.632943535647;115.98512872326764;626.2480248924095;113.99183736390351;588.6678095371476;107.08066936814446;583.2302252762967;105.2902744485089;315.0540564280499;90.0730276416554;333.10362915403135;87.74423352201383;371.0286719728262;84.26718606991474;376.7339208104419;84.43121997541311;420.408971597654;124.18308243095187;408.16327146404825;113.11464990035596;387.8495943601988;83.61423644169402;386.70638252058075;77.91316189680043
