;Fish_0_linear_movement;Fish_0_angle_new_pos;Fish_0_angle_change_orientation;Fish_1_linear_movement;Fish_1_angle_new_pos;Fish_1_angle_change_orientation;Fish_2_linear_movement;Fish_2_angle_new_pos;Fish_2_angle_change_orientation
7674;10.74334388429052;1.993815212135929;0.058612651540763346;-10.05987146681973;0.4673132596820722;-0.748916426116328;2.183123006975922;1.993815212135929;0.3014717414274634
7675;0.5649678160262203;0.4673132596820722;1.9007577295141873;-10.05987146681973;-0.9496479566944475;-0.748916426116328;8.061082792557032;-0.9496479566944475;0.19847808179161902
7676;2.183123006975922;-0.006187912408194167;0.0024478008614424143;1.3351037863684752;-0.5153861450849437;-0.748916426116328;-3.4993772785203876;0.18752120646262982;-0.0286144218491253
7677;2.183123006975922;-3.034825664306211;1.2204017548838955;15.84847430795941;-0.5153861450849437;-0.748916426116328;-2.674030720000283;0.18752120646262982;0.08923980589482333
7678;-5.183226353339341;3.0486970492130774;-0.04729427311678827;6.4344157757391045;-1.9705510998172886;-0.748916426116328;-3.4993772785203876;2.8288556949000774;0.47150928514368656
7679;-16.409125216268784;0.18752120646262982;-0.748916426116328;-10.05987146681973;-0.006187912408194167;-0.748916426116328;15.84847430795941;-2.7838084022915526;0.13296013644478782
7680;2.183123006975922;0.4673132596820722;-0.748916426116328;-10.05987146681973;1.993815212135929;-0.748916426116328;15.84847430795941;0.867434275926114;-0.07095162578015463
7681;-3.4993772785203876;3.0486970492130774;1.9007577295141873;-16.409125216268784;-0.9496479566944475;-0.748916426116328;-16.409125216268784;3.0486970492130774;-0.012560499827344642
7682;-16.409125216268784;-1.456562981169529;1.9007577295141873;-5.183226353339341;2.4982768064389256;-0.748916426116328;0.5649678160262203;0.867434275926114;-0.07095162578015463
7683;6.4344157757391045;-0.2001184515689558;0.13296013644478782;5.112085704304775;1.993815212135929;-2.8640534076256023;-3.4993772785203876;-3.034825664306211;0.0024478008614424143
7684;-3.4993772785203876;-1.9705510998172886;0.3014717414274634;0.5649678160262203;-0.5153861450849437;0.47150928514368656;3.0933984839285866;0.4673132596820722;0.0024478008614424143
7685;-1.2258206316500906;-3.034825664306211;-0.2041728969578845;2.183123006975922;-0.5153861450849437;-0.748916426116328;-0.5663127945728936;1.3949752860033575;0.19847808179161902
7686;5.112085704304775;-0.9496479566944475;-2.8640534076256023;-2.674030720000283;-0.5153861450849437;-0.14419911356079243;4.045253760925404;-3.034825664306211;-0.2041728969578845
7687;1.3351037863684752;-1.456562981169529;-0.748916426116328;-10.05987146681973;-0.5153861450849437;-0.748916426116328;-1.928246762501272;2.8288556949000774;-0.2986313579558532
7688;-2.674030720000283;1.3949752860033575;0.01804807577074898;0.5649678160262203;-2.430368643182905;-0.0286144218491253;0.5649678160262203;-2.7838084022915526;-1.2757506846779987
7689;2.183123006975922;1.3949752860033575;0.7418601994741273;-5.183226353339341;-0.5153861450849437;-0.748916426116328;3.0933984839285866;-2.7838084022915526;0.0024478008614424143
7690;10.74334388429052;2.8288556949000774;0.08923980589482333;-10.05987146681973;-0.5153861450849437;-0.45777099205366756;-2.674030720000283;-1.9705510998172886;-0.2986313579558532
7691;1.3351037863684752;0.867434275926114;-0.04729427311678827;3.0933984839285866;1.3949752860033575;-0.0286144218491253;3.0933984839285866;0.4673132596820722;-0.2986313579558532
7692;-5.183226353339341;0.867434275926114;0.13296013644478782;10.74334388429052;-1.456562981169529;-0.748916426116328;-3.4993772785203876;0.18752120646262982;-0.07095162578015463
7693;3.0933984839285866;0.4673132596820722;0.0024478008614424143;-3.4993772785203876;-2.430368643182905;-0.0286144218491253;8.061082792557032;-3.034825664306211;-0.2986313579558532
7694;2.183123006975922;-1.9705510998172886;-0.45777099205366756;-10.05987146681973;-0.006187912408194167;0.7418601994741273;-1.2258206316500906;-3.034825664306211;0.01804807577074898
7695;-5.183226353339341;2.4982768064389256;-0.04729427311678827;-10.05987146681973;-0.5153861450849437;-0.748916426116328;15.84847430795941;-1.456562981169529;1.2204017548838955
7696;4.045253760925404;3.0486970492130774;-0.04729427311678827;6.4344157757391045;-0.9496479566944475;-0.748916426116328;-5.183226353339341;3.0486970492130774;-0.04729427311678827
7697;4.045253760925404;0.867434275926114;0.47150928514368656;2.183123006975922;0.4673132596820722;-0.10192818986460286;-1.2258206316500906;0.867434275926114;0.47150928514368656
7698;4.045253760925404;0.18752120646262982;0.47150928514368656;3.0933984839285866;1.993815212135929;-0.012560499827344642;-2.674030720000283;2.4982768064389256;0.13296013644478782
