;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
0;647.728515625;121.83802032470703;625.1812133789062;115.30104064941406;575.4769897460938;101.6127700805664;568.9926147460938;95.09434509277344;354.48193359375;70.24964141845703;341.4715270996094;90.89854431152344;315.1163330078125;146.24169921875;315.2355651855469;156.53622436523438;389.50885009765625;126.94833374023438;402.483642578125;115.75283813476562;430.12652587890625;109.8885726928711;435.5456848144531;110.45953369140625
1;602.0150756835938;102.54255676269531;622.2926545901639;114.29785015469763;666.6705322265625;141.6389617919922;672.8133544921875;145.5634307861328;321.2994079589844;108.8515853881836;340.1168968474635;92.86424437827326;386.1146545410156;56.90858459472656;392.80120849609375;51.9470329284668;418.308349609375;100.65303039550781;404.0699549904194;114.22554325374021;375.44549560546875;141.05088806152344;372.26300048828125;144.61505126953125
2;641.4554443359375;132.56581115722656;624.6012364250689;115.78434469600263;587.6552124023438;76.27210235595703;582.5061645507812;70.68141174316406;364.6938781738281;81.77508544921875;342.11914705741685;91.34485253428757;288.35382080078125;111.550537109375;280.637451171875;114.24210357666016;389.1464538574219;129.98460388183594;402.9277161151017;115.5121670257453;431.840087890625;85.888916015625;435.0265197753906;81.88613891601562
3;610.8065185546875;93.11247253417969;622.738244952528;113.72980620490509;648.1832275390625;161.56576538085938;651.6991577148438;168.32701110839844;315.3116149902344;94.59048461914062;339.80250361831986;92.20312267291024;397.5645446777344;88.9451675415039;405.8039245605469;88.68682098388672;419.06475830078125;98.91578674316406;403.8931461270543;114.1998298256054;369.77203369140625;147.46949768066406;365.55438232421875;152.1092529296875
4;630.404052734375;138.96493530273438;623.9997229617281;116.13904070833453;611.2803344726562;63.814273834228516;609.5347900390625;56.46709060668945;366.3102111816406;97.09093475341797;342.331818625589;92.09978183953264;286.7705078125;78.11231231689453;278.9167785644531;75.93907928466797;386.7189025878906;130.40594482421875;403.0721020652762;115.33534729241997;441.172119140625;81.63453674316406;446.06378173828125;76.86476135253906
5;622.3888549804688;89.87191009521484;623.3220276566252;113.25647998167813;623.9310302734375;165.43203735351562;623.9378662109375;172.71578979492188;318.46649169921875;79.50152587890625;339.82927522645355;91.42132164883243;388.47216796875;121.23003387451172;395.2960510253906;125.61785888671875;421.223388671875;99.92301940917969;403.7997173376746;114.36852768546665;362.49700927734375;147.23095703125;357.0759582519531;151.8999786376953
6;619.1879272460938;139.13954162597656;623.3600458997183;116.17763647728547;633.9750366210938;65.26078796386719;635.527587890625;58.18053436279297;358.87841796875;110.40546417236328;342.042898063819;92.85539922817436;304.6828308105469;50.57221603393555;299.49462890625;44.47918701171875;384.24945068359375;128.53733825683594;402.9225956028961;115.37830113234746;447.1466369628906;85.57670593261719;453.0707702636719;81.35721588134766
7;632.279541015625;91.92472839355469;623.8517691152194;113.47537426727024;603.89990234375;161.05718994140625;601.1119995117188;167.6415557861328;329.458740234375;69.01080322265625;340.2990690747596;90.74926580562826;363.293701171875;141.92141723632812;366.41082763671875;149.24563598632812;423.7860107421875;102.86788940429688;403.82980657806894;114.46933495238208;356.2776184082031;140.81478881835938;349.8300476074219;144.55618286132812
8;611.0031127929688;135.66615295410156;622.9834003145645;115.8983498846948;650.852783203125;72.1578369140625;654.6988525390625;66.10079956054688;345.4140930175781;117.11195373535156;341.3229538257664;93.18382690499041;334.09417724609375;37.398109436035156;333.207275390625;29.476181030273438;381.7215270996094;124.98431396484375;402.78258689085857;115.33377415089832;452.8335876464844;93.65765380859375;459.66827392578125;90.57485961914062
9;637.7466430664062;96.04317474365234;623.913449298301;113.99843350058178;591.958740234375;153.8062286376953;587.7052612304688;159.32345581054688;344.0962219238281;66.38362121582031;341.04789181827294;90.41622873679873;331.89459228515625;145.421630859375;330.4403991699219;153.192626953125;426.386962890625;107.4811782836914;404.07783178237963;114.50560821696796;351.2298583984375;129.87586975097656;343.9315185546875;132.0403289794922
10;607.39013671875;132.2729034423828;622.886399720885;115.71402173070997;658.6040649414062;78.8334732055664;663.3768920898438;73.70292663574219;330.8186950683594;115.15652465820312;340.5645683194895;92.97555007104961;365.2102966308594;42.53182601928711;368.80340576171875;35.4453239440918;379.8117980957031;119.53203582763672;402.76210733584065;115.14883308128678;457.09326171875;105.99128723144531;464.5913391113281;104.67066192626953
11;640.00439453125;99.05062866210938;623.8051010363848;114.40054607230256;586.2894287109375;148.54251098632812;581.4332885742188;153.35537719726562;356.89239501953125;71.93095397949219;341.751862671621;90.5845473662338;305.4039611816406;132.16937255859375;300.2007141113281;137.9702911376953;427.9017333984375;113.73966217041016;404.4035077047146;114.64464157550161;349.2492980957031;115.42862701416016;341.59063720703125;115.53192138671875
